id,group_id,level,item_id,item_amount,coin,score,name,type,buff,para,icon,desc,unlock_level,condition_science,pos_x,pos_y,tree_type,is_open,max_level,desc_current,coin_tuning,radiance,thor_elements
300048,300000,48,300001,1352,4.194304e+19,1127.0,103013,1,0,1748,null,103014,48,310048,1,3,1,1,100,,2.359296e+19,,
300049,300000,49,300001,1416,8.388608e+19,1180.0,103013,1,0,1749,null,103014,49,310049,1,3,1,1,100,,4.718592e+19,,
300050,300000,50,300001,1482,1.6777216e+20,1235.0,103013,1,0,1750,null,103014,50,310050,1,3,1,1,100,,9.437184e+19,,
300051,300000,51,300001,1550,4.194304e+20,1292.0,103013,1,0,1751,null,103014,51,310051,1,3,1,1,100,,2.23696213333333e+20,,
300052,300000,52,300001,1618,8.388608e+20,1348.0,103013,1,0,1752,null,103014,52,310052,1,3,1,1,100,,4.47392426666667e+20,,
300053,300000,53,300001,1710,1.6777216e+21,1425.0,103013,1,0,1753,null,103014,53,310053,1,3,1,1,100,,9.437184e+20,,
300054,300000,54,300001,1804,3.3554432e+21,1503.0,103013,1,0,1754,null,103014,54,310054,1,3,1,1,100,,1.8874368e+21,,
300055,300000,55,300001,1898,6.7108864e+21,1582.0,103013,1,0,1755,null,103014,55,310055,1,3,1,1,100,,3.7748736e+21,,
300056,300000,56,300001,1996,1.34217728e+22,1663.0,103013,1,0,1756,null,103014,56,310056,1,3,1,1,100,,7.5497472e+21,,
300057,300000,57,300001,2096,2.68435456e+22,1747.0,103013,1,0,1757,null,103014,57,310057,1,3,1,1,100,,1.50994944e+22,,
300058,300000,58,300001,2198,5.36870912e+22,1832.0,103013,1,0,1758,null,103014,58,310058,1,3,1,1,100,,3.01989888e+22,,
300059,300000,59,300001,2302,1.073741824e+23,1918.0,103013,1,0,1759,null,103014,59,310059,1,3,1,1,100,,6.03979776e+22,,
300060,300000,60,300001,2410,2.147483648e+23,2008.0,103013,1,0,1760,null,103014,60,310060,1,3,1,1,100,,1.207959552e+23,,
300061,300000,61,300001,2518,4.294967296e+23,2098.0,103013,1,0,1761,null,103014,61,310061,1,3,1,1,100,,2.415919104e+23,,
300062,300000,62,300001,2628,8.589934592e+23,2190.0,103013,1,0,1762,null,103014,62,310062,1,3,1,1,100,,4.831838208e+23,,
300063,300000,63,300001,2742,1.7179869184e+24,2285.0,103013,1,0,1763,null,103014,63,310063,1,3,1,1,100,,9.663676416e+23,,
300064,300000,64,300001,2856,3.4359738368e+24,2380.0,103013,1,0,1764,null,103014,64,310064,1,3,1,1,100,,1.9327352832e+24,,
300065,300000,65,300001,2972,8.589934592e+24,2477.0,103013,1,0,1765,null,103014,65,310065,1,3,1,1,100,,4.58129844906667e+24,,
300066,300000,66,300001,3092,1.7179869184e+25,2577.0,103013,1,0,1766,null,103014,66,310066,1,3,1,1,100,,9.16259689813333e+24,,
300067,300000,67,300001,3214,3.4359738368e+25,2678.0,103013,1,0,1767,null,103014,67,310067,1,3,1,1,100,,1.9327352832e+25,,
300068,300000,68,300001,3338,6.8719476736e+25,2782.0,103013,1,0,1768,null,103014,68,310068,1,3,1,1,100,,3.8654705664e+25,,
300069,300000,69,300001,3464,1.37438953472e+26,2887.0,103013,1,0,1769,null,103014,69,310069,1,3,1,1,100,,7.7309411328e+25,,
300070,300000,70,300001,3592,2.74877906944e+26,2993.0,103013,1,0,1770,null,103014,70,310070,1,3,1,1,100,,1.54618822656e+26,,
300071,300000,71,300001,3976,5.49755813888e+26,3103.0,103013,1,0,1771,null,103014,71,310071,1,3,1,1,100,,3.09237645312e+26,,
300072,300000,72,300001,4372,1.099511627776e+27,3212.0,103013,1,0,1772,null,103014,72,310072,1,3,1,1,100,,6.18475290624e+26,,
300073,300000,73,300001,4762,2.199023255552e+27,3325.0,103013,1,0,1773,null,103014,73,310073,1,3,1,1,100,,1.236950581248e+27,,
300074,300000,74,300001,5170,4.398046511104e+27,3440.0,103013,1,0,1774,null,103014,74,310074,1,3,1,1,100,,2.473901162496e+27,,
300075,300000,75,300001,5584,8.796093022208e+27,3555.0,103013,1,0,1775,null,103014,75,310075,1,3,1,1,100,,4.947802324992e+27,,
300076,300000,76,300001,5998,1.7592186044416e+28,3673.0,103013,1,0,1776,null,103014,76,310076,1,3,1,1,100,,9.895604649984e+27,,
300077,300000,77,300001,6424,3.5184372088832e+28,3792.0,103013,1,0,1777,null,103014,77,310077,1,3,1,1,100,,3.5184372088832e+28,,
300078,300000,78,300001,6850,7.03687441776641e+28,3913.0,103013,1,0,1778,null,103014,78,310078,1,3,1,1,100,,7.03687441776641e+28,,
300079,300000,79,300001,7288,1.40737488355328e+29,4037.0,103013,1,0,1779,null,103014,79,310079,1,3,1,1,100,,1.40737488355328e+29,,
300080,300000,80,300001,7732,2.81474976710656e+29,4162.0,103013,1,0,1780,null,103014,80,310080,1,3,1,1,100,,2.81474976710656e+29,,
300081,300000,81,300001,8182,5.62949953421314e+29,4290.0,103013,1,0,1781,null,103014,81,310081,1,3,1,1,100,,5.62949953421314e+29,,
300082,300000,82,300001,8644,1.12589990684262e+30,4417.0,103013,1,0,1782,null,103014,82,310082,1,3,1,1,100,,1.12589990684262e+30,,
300083,300000,83,300001,9100,2.25179981368525e+30,4548.0,103013,1,0,1783,null,103014,83,310083,1,3,1,1,100,,2.25179981368525e+30,,
300084,300000,84,300001,9574,4.5035996273705e+30,4680.0,103013,1,0,1784,null,103014,84,310084,1,3,1,1,100,,4.5035996273705e+30,,
300085,300000,85,300001,10048,9.007199254741e+30,4813.0,103013,1,0,1785,null,103014,85,310085,1,3,1,1,100,,9.007199254741e+30,,
300086,300000,86,300001,10528,1.8014398509482e+31,4950.0,103013,1,0,1786,null,103014,86,310086,1,3,1,1,100,,1.8014398509482e+31,,
300087,300000,87,300001,11020,3.6028797018964e+31,5088.0,103013,1,0,1787,null,103014,87,310087,1,3,1,1,100,,3.6028797018964e+31,,
300088,300000,88,300001,11518,7.20575940379277e+31,5227.0,103013,1,0,1788,null,103014,88,310088,1,3,1,1,100,,7.20575940379277e+31,,
300089,300000,89,300001,12016,1.44115188075856e+32,5368.0,103013,1,0,1789,null,103014,89,310089,1,3,1,1,100,,1.44115188075856e+32,,
300090,300000,90,300001,12526,2.88230376151712e+32,5512.0,103013,1,0,1790,null,103014,90,310090,1,3,1,1,100,,2.88230376151712e+32,,
300091,300000,91,300001,13042,5.76460752303423e+32,5658.0,103013,1,0,1791,null,103014,91,310091,1,3,1,1,100,,5.76460752303423e+32,,
300092,300000,92,300001,13570,1.15292150460685e+33,5803.0,103013,1,0,1792,null,103014,92,310092,1,3,1,1,100,,1.15292150460685e+33,,
300093,300000,93,300001,14092,2.3058430092137e+33,5863.0,103013,1,0,1793,null,103014,93,310093,1,3,1,1,100,,2.3058430092137e+33,,
300094,300000,94,300001,14308,4.61168601842741e+33,5925.0,103013,1,0,1794,null,103014,94,310094,1,3,1,1,100,,4.61168601842741e+33,,
300095,300000,95,300001,14530,2.53642731013506e+34,5985.0,103013,1,0,1795,null,103014,95,310095,1,3,1,1,100,,2.53642731013506e+34,,
300096,300000,96,300001,14746,5.07285462027012e+34,6045.0,103013,1,0,1796,null,103014,96,310096,1,3,1,1,100,,5.07285462027012e+34,,
300097,300000,97,300001,14962,1.01457092405402e+35,7255.0,103013,1,0,1797,null,103014,97,310097,1,3,1,1,100,,1.01457092405402e+35,,
300098,300000,98,300001,19318,2.02914184810805e+35,8707.0,103013,1,0,1798,null,103014,98,310098,1,3,1,1,100,,2.02914184810805e+35,,
300099,300000,99,300001,24544,4.0582836962161e+35,10447.0,103013,1,0,1799,null,103014,99,310099,1,3,1,1,100,,4.0582836962161e+35,,
300100,300000,100,300001,30808,8.116567392432192e+35,12537.0,103013,1,0,1800,null,103014,100,310100,1,3,1,1,100,,8.11656739243219e+35,,
301002,301000,2,301001,12,91000.0,10.0,103113,1,0,1042,null,103114,1,0,2,3,1,1,100,,91000.0,,
301003,301000,3,301001,16,273000.0,13.0,103113,1,0,1043,null,103114,1,0,2,3,1,1,100,,273000.0,,
301004,301000,4,301001,22,568000.0,18.0,103113,1,0,1044,null,103114,1,0,2,3,1,1,100,,568000.0,,
301005,301000,5,301001,28,1136000.0,23.0,103113,1,0,1045,null,103114,1,0,2,3,1,1,100,,1136000.0,,
301006,301000,6,301001,34,2273000.0,28.0,103113,1,0,1046,null,103114,1,311006,2,3,1,1,100,,2273000.0,,
301007,301000,7,301001,42,4545000.0,35.0,103113,1,0,1047,null,103114,1,311007,2,3,1,1,100,,4545000.0,,
301008,301000,8,301001,50,9091000.0,42.0,103113,1,0,1048,null,103114,1,311008,2,3,1,1,100,,9091000.0,,
301009,301000,9,301001,60,20000000.0,50.0,103113,1,0,1049,null,103114,1,311009,2,3,1,1,100,,16000000.0,,
301010,301000,10,301001,70,50000000.0,58.0,103113,1,0,1050,null,103114,1,311010,2,3,1,1,100,,24000000.0,,
301011,301000,11,301001,80,100000000.0,67.0,103113,1,0,104011,null,103114,1,311011,2,3,1,1,100,,46000000.0,,
301012,301000,12,301001,90,200000000.0,75.0,103113,1,0,104012,null,103114,1,311012,2,3,1,1,100,,95833333.0,,
301013,301000,13,301001,102,400000000.0,85.0,103113,1,0,104013,null,103114,1,311013,2,3,1,1,100,,191666667.0,,
301014,301000,14,301001,114,1000000000.0,95.0,103113,1,0,104014,null,103114,1,311014,2,3,1,1,100,,450000000.0,,
301015,301000,15,301001,128,2000000000.0,107.0,103113,1,0,104015,null,103114,1,311015,2,3,1,1,100,,900000000.0,,
301016,301000,16,301001,142,4000000000.0,118.0,103113,1,0,104016,null,103114,1,311016,2,3,1,1,100,,2250000000.0,,
301017,301000,17,301001,156,8000000000.0,130.0,103113,1,0,104017,null,103114,1,311017,2,3,1,1,100,,4500000000.0,,
301018,301000,18,301001,172,20000000000.0,143.0,103113,1,0,104018,null,103114,1,311018,2,3,1,1,100,,10666666667.0,,
301019,301000,19,301001,190,40000000000.0,158.0,103113,1,0,104019,null,103114,1,311019,2,3,1,1,100,,21333333333.0,,
301020,301000,20,301001,206,80000000000.0,172.0,103113,1,0,104020,null,103114,1,311020,2,3,1,1,100,,45000000000.0,,
301021,301000,21,301001,224,160000000000.0,187.0,103113,1,0,104021,null,103114,1,311021,2,3,1,1,100,,90000000000.0,,
301022,301000,22,301001,242,320000000000.0,202.0,103113,1,0,104022,null,103114,1,311022,2,3,1,1,100,,180000000000.0,,
301023,301000,23,301001,260,800000000000.0,217.0,103113,1,0,104023,null,103114,1,311023,2,3,1,1,100,,426666666667.0,,
301024,301000,24,301001,280,1600000000000.0,233.0,103113,1,0,104024,null,103114,1,311024,2,3,1,1,100,,853333333333.0,,
301025,301000,25,301001,300,3200000000000.0,250.0,103113,1,0,104025,null,103114,1,311025,2,3,1,1,100,,1800000000000.0,,
301026,301000,26,301001,322,6400000000000.0,268.0,103113,1,0,104026,null,103114,1,311026,2,3,1,1,100,,3600000000000.0,,
301027,301000,27,301001,344,12800000000000.0,287.0,103113,1,0,104027,null,103114,1,311027,2,3,1,1,100,,7200000000000.0,,
301028,301000,28,301001,368,25600000000000.0,307.0,103113,1,0,104028,null,103114,1,311028,2,3,1,1,100,,14400000000000.0,,
301029,301000,29,301001,402,51200000000000.0,335.0,103113,1,0,104029,null,103114,1,311029,2,3,1,1,100,,28800000000000.0,,
301030,301000,30,301001,438,102400000000000.0,365.0,103113,1,0,104030,null,103114,1,311030,2,3,1,1,100,,57600000000000.0,,
301031,301000,31,301001,478,256000000000000.0,398.0,103113,1,0,104031,null,103114,31,311031,2,3,1,1,100,,136533333333333.0,,
301032,301000,32,301001,516,512000000000000.0,430.0,103113,1,0,104032,null,103114,32,311032,2,3,1,1,100,,273066666666667.0,,
301033,301000,33,301001,558,1024000000000000.0,465.0,103113,1,0,104033,null,103114,33,311033,2,3,1,1,100,,576000000000000.0,,
301034,301000,34,301001,602,2048000000000000.0,502.0,103113,1,0,104034,null,103114,34,311034,2,3,1,1,100,,1152000000000000.0,,
301035,301000,35,301001,646,4096000000000000.0,538.0,103113,1,0,104035,null,103114,35,311035,2,3,1,1,100,,2304000000000000.0,,
301036,301000,36,301001,690,8192000000000000.0,575.0,103113,1,0,104036,null,103114,36,311036,2,3,1,1,100,,4608000000000000.0,,
301037,301000,37,301001,738,1.6384e+16,615.0,103113,1,0,104037,null,103114,37,311037,2,3,1,1,100,,9216000000000000.0,,
301038,301000,38,301001,788,3.2768e+16,657.0,103113,1,0,104038,null,103114,38,311038,2,3,1,1,100,,1.8432e+16,,
301039,301000,39,301001,836,6.5536e+16,697.0,103113,1,0,104039,null,103114,39,311039,2,3,1,1,100,,3.6864e+16,,
301040,301000,40,301001,888,1.6384e+17,740.0,103113,1,0,104040,null,103114,40,311040,2,3,1,1,100,,8.73813333333333e+16,,
301041,301000,41,301001,942,3.2768e+17,785.0,103113,1,0,104041,null,103114,41,311041,2,3,1,1,100,,1.74762666666667e+17,,
301042,301000,42,301001,994,6.5536e+17,828.0,103113,1,0,104042,null,103114,42,311042,2,3,1,1,100,,3.6864e+17,,
301043,301000,43,301001,1050,1.31072e+18,875.0,103113,1,0,104043,null,103114,43,311043,2,3,1,1,100,,7.3728e+17,,
301044,301000,44,301001,1110,2.62144e+18,925.0,103113,1,0,104044,null,103114,44,311044,2,3,1,1,100,,1.47456e+18,,
301045,301000,45,301001,1168,5.24288e+18,973.0,103113,1,0,104045,null,103114,45,311045,2,3,1,1,100,,2.94912e+18,,
301046,301000,46,301001,1228,1.048576e+19,1023.0,103113,1,0,104046,null,103114,46,311046,2,3,1,1,100,,5.89824e+18,,
301047,301000,47,301001,1290,2.097152e+19,1075.0,103113,1,0,104047,null,103114,47,311047,2,3,1,1,100,,1.179648e+19,,
301048,301000,48,301001,1352,4.194304e+19,1127.0,103113,1,0,104048,null,103114,48,311048,2,3,1,1,100,,2.359296e+19,,
301049,301000,49,301001,1416,8.388608e+19,1180.0,103113,1,0,104049,null,103114,49,311049,2,3,1,1,100,,4.718592e+19,,
301050,301000,50,301001,1482,1.6777216e+20,1235.0,103113,1,0,104050,null,103114,50,311050,2,3,1,1,100,,9.437184e+19,,
301051,301000,51,301001,1550,4.194304e+20,1292.0,103113,1,0,104051,null,103114,51,311051,2,3,1,1,100,,2.23696213333333e+20,,
301052,301000,52,301001,1618,8.388608e+20,1348.0,103113,1,0,104052,null,103114,52,311052,2,3,1,1,100,,4.47392426666667e+20,,
301053,301000,53,301001,1710,1.6777216e+21,1425.0,103113,1,0,104053,null,103114,53,311053,2,3,1,1,100,,9.437184e+20,,
301054,301000,54,301001,1804,3.3554432e+21,1503.0,103113,1,0,104054,null,103114,54,311054,2,3,1,1,100,,1.8874368e+21,,
301055,301000,55,301001,1898,6.7108864e+21,1582.0,103113,1,0,104055,null,103114,55,311055,2,3,1,1,100,,3.7748736e+21,,
301056,301000,56,301001,1996,1.34217728e+22,1663.0,103113,1,0,104056,null,103114,56,311056,2,3,1,1,100,,7.5497472e+21,,
301057,301000,57,301001,2096,2.68435456e+22,1747.0,103113,1,0,104057,null,103114,57,311057,2,3,1,1,100,,1.50994944e+22,,
301058,301000,58,301001,2198,5.36870912e+22,1832.0,103113,1,0,104058,null,103114,58,311058,2,3,1,1,100,,3.01989888e+22,,
301059,301000,59,301001,2302,1.073741824e+23,1918.0,103113,1,0,104059,null,103114,59,311059,2,3,1,1,100,,6.03979776e+22,,
301060,301000,60,301001,2410,2.147483648e+23,2008.0,103113,1,0,104060,null,103114,60,311060,2,3,1,1,100,,1.207959552e+23,,
301061,301000,61,301001,2518,4.294967296e+23,2098.0,103113,1,0,104061,null,103114,61,311061,2,3,1,1,100,,2.415919104e+23,,
301062,301000,62,301001,2628,8.589934592e+23,2190.0,103113,1,0,104062,null,103114,62,311062,2,3,1,1,100,,4.831838208e+23,,
301063,301000,63,301001,2742,1.7179869184e+24,2285.0,103113,1,0,104063,null,103114,63,311063,2,3,1,1,100,,9.663676416e+23,,
301064,301000,64,301001,2856,3.4359738368e+24,2380.0,103113,1,0,104064,null,103114,64,311064,2,3,1,1,100,,1.9327352832e+24,,
301065,301000,65,301001,2972,8.589934592e+24,2477.0,103113,1,0,104065,null,103114,65,311065,2,3,1,1,100,,4.58129844906667e+24,,
301066,301000,66,301001,3092,1.7179869184e+25,2577.0,103113,1,0,104066,null,103114,66,311066,2,3,1,1,100,,9.16259689813333e+24,,
301067,301000,67,301001,3214,3.4359738368e+25,2678.0,103113,1,0,104067,null,103114,67,311067,2,3,1,1,100,,1.9327352832e+25,,
301068,301000,68,301001,3338,6.8719476736e+25,2782.0,103113,1,0,104068,null,103114,68,311068,2,3,1,1,100,,3.8654705664e+25,,
301069,301000,69,301001,3464,1.37438953472e+26,2887.0,103113,1,0,104069,null,103114,69,311069,2,3,1,1,100,,7.7309411328e+25,,
301070,301000,70,301001,3592,2.74877906944e+26,2993.0,103113,1,0,104070,null,103114,70,311070,2,3,1,1,100,,1.54618822656e+26,,
301071,301000,71,301001,3976,5.49755813888e+26,3103.0,103113,1,0,104071,null,103114,71,311071,2,3,1,1,100,,3.09237645312e+26,,
301072,301000,72,301001,4372,1.099511627776e+27,3212.0,103113,1,0,104072,null,103114,72,311072,2,3,1,1,100,,6.18475290624e+26,,
301073,301000,73,301001,4762,2.199023255552e+27,3325.0,103113,1,0,104073,null,103114,73,311073,2,3,1,1,100,,1.236950581248e+27,,
301074,301000,74,301001,5170,4.398046511104e+27,3440.0,103113,1,0,104074,null,103114,74,311074,2,3,1,1,100,,2.473901162496e+27,,
301075,301000,75,301001,5584,8.796093022208e+27,3555.0,103113,1,0,104075,null,103114,75,311075,2,3,1,1,100,,4.947802324992e+27,,
301076,301000,76,301001,5998,1.7592186044416e+28,3673.0,103113,1,0,104076,null,103114,76,311076,2,3,1,1,100,,9.895604649984e+27,,
301077,301000,77,301001,6424,3.5184372088832e+28,3792.0,103113,1,0,104077,null,103114,77,311077,2,3,1,1,100,,3.5184372088832e+28,,
301078,301000,78,301001,6850,7.03687441776641e+28,3913.0,103113,1,0,104078,null,103114,78,311078,2,3,1,1,100,,7.03687441776641e+28,,
301079,301000,79,301001,7288,1.40737488355328e+29,4037.0,103113,1,0,104079,null,103114,79,311079,2,3,1,1,100,,1.40737488355328e+29,,
301080,301000,80,301001,7732,2.81474976710656e+29,4162.0,103113,1,0,104080,null,103114,80,311080,2,3,1,1,100,,2.81474976710656e+29,,
301081,301000,81,301001,8182,5.62949953421314e+29,4290.0,103113,1,0,104081,null,103114,81,311081,2,3,1,1,100,,5.62949953421314e+29,,
301082,301000,82,301001,8644,1.12589990684262e+30,4417.0,103113,1,0,104082,null,103114,82,311082,2,3,1,1,100,,1.12589990684262e+30,,
301083,301000,83,301001,9100,2.25179981368525e+30,4548.0,103113,1,0,104083,null,103114,83,311083,2,3,1,1,100,,2.25179981368525e+30,,
301084,301000,84,301001,9574,4.5035996273705e+30,4680.0,103113,1,0,104084,null,103114,84,311084,2,3,1,1,100,,4.5035996273705e+30,,
301085,301000,85,301001,10048,9.007199254741e+30,4813.0,103113,1,0,104085,null,103114,85,311085,2,3,1,1,100,,9.007199254741e+30,,
301086,301000,86,301001,10528,1.8014398509482e+31,4950.0,103113,1,0,104086,null,103114,86,311086,2,3,1,1,100,,1.8014398509482e+31,,
301087,301000,87,301001,11020,3.6028797018964e+31,5088.0,103113,1,0,104087,null,103114,87,311087,2,3,1,1,100,,3.6028797018964e+31,,
301088,301000,88,301001,11518,7.20575940379277e+31,5227.0,103113,1,0,104088,null,103114,88,311088,2,3,1,1,100,,7.20575940379277e+31,,
301089,301000,89,301001,12016,1.44115188075856e+32,5368.0,103113,1,0,104089,null,103114,89,311089,2,3,1,1,100,,1.44115188075856e+32,,
301090,301000,90,301001,12526,2.88230376151712e+32,5512.0,103113,1,0,104090,null,103114,90,311090,2,3,1,1,100,,2.88230376151712e+32,,
301091,301000,91,301001,13042,5.76460752303423e+32,5658.0,103113,1,0,104091,null,103114,91,311091,2,3,1,1,100,,5.76460752303423e+32,,
301092,301000,92,301001,13570,1.15292150460685e+33,5803.0,103113,1,0,104092,null,103114,92,311092,2,3,1,1,100,,1.15292150460685e+33,,
301093,301000,93,301001,14092,2.3058430092137e+33,5863.0,103113,1,0,104093,null,103114,93,311093,2,3,1,1,100,,2.3058430092137e+33,,
301094,301000,94,301001,14308,4.61168601842741e+33,5925.0,103113,1,0,104094,null,103114,94,311094,2,3,1,1,100,,4.61168601842741e+33,,
301095,301000,95,301001,14530,2.53642731013506e+34,5985.0,103113,1,0,104095,null,103114,95,311095,2,3,1,1,100,,2.53642731013506e+34,,
301096,301000,96,301001,14746,5.07285462027012e+34,6045.0,103113,1,0,104096,null,103114,96,311096,2,3,1,1,100,,5.07285462027012e+34,,
301097,301000,97,301001,14962,1.01457092405402e+35,7255.0,103113,1,0,104097,null,103114,97,311097,2,3,1,1,100,,1.01457092405402e+35,,
301098,301000,98,301001,19318,2.02914184810805e+35,8707.0,103113,1,0,104098,null,103114,98,311098,2,3,1,1,100,,2.02914184810805e+35,,
301099,301000,99,301001,24544,4.0582836962161e+35,10447.0,103113,1,0,104099,null,103114,99,311099,2,3,1,1,100,,4.0582836962161e+35,,
301100,301000,100,301001,30808,8.116567392432192e+35,12537.0,103113,1,0,104100,null,103114,100,311100,2,3,1,1,100,,8.11656739243219e+35,,
302002,302000,2,302001,12,91000.0,10.0,103213,1,0,1102,null,103214,12,0,3,3,1,1,100,,91000.0,,
302003,302000,3,302001,16,273000.0,13.0,103213,1,0,1103,null,103214,1,0,3,3,1,1,100,,273000.0,,
