id,exp,reward,energy,reward_multiple,plunder,league_require_gold,league_gain_rep,donation_gold,server_level_coin,dailyTask_exp,dailyTask_gold,gather_coin_speed,league_building_gold_donation,boss_exp,lattice_price,army_score,league_require_rrs,gold_mine_reaper_store_max,relic_coin,att_new,att_old,exp_replace
int,long,int,int,int,long,long,long,long,long,long,long,long,long,long,long,long,string,double,long,long,long,int
15,87504470.0,0,45,2,45797400.0,16384000.0,100.0,8192000.0,1175040000.0,1308000.0,6540000.0,10240.0,8192000.0,80.0,50.0,1.0,1|16384000,2736720000.0,8192000.0,64000.0,100000.0,
16,231298370.0,0,45,2,71260300.0,32768000.0,100.0,32768000.0,1866240000.0,2800000.0,14000000.0,20480.0,32768000.0,80.0,50.0,1.0,1|32768000,5315558400.0,32768000.0,76800.0,120000.0,
17,581268670.0,0,45,2,141026900.0,65536000.0,100.0,65536000.0,3283200000.0,6000000.0,30000000.0,40960.0,65536000.0,80.0,50.0,1.0,1|65536000,11209881600.0,65536000.0,89600.0,140000.0,
18,1533233970.0,0,45,2,263932300.0,131072000.0,100.0,131072000.0,5529600000.0,12800000.0,64000000.0,81920.0,131072000.0,80.0,50.0,1.0,1|131072000,22268736000.0,131072000.0,102400.0,160000.0,
19,3738487070.0,0,45,2,400224900.0,262144000.0,100.0,262144000.0,8709120000.0,27200000.0,136000000.0,163840.0,262144000.0,80.0,50.0,1.0,1|262144000,40818412800.0,262144000.0,115200.0,180000.0,
20,8593938170.0,0,45,2,762396800.0,524288000.0,100.0,524288000.0,15206400000.0,58000000.0,290000000.0,327680.0,524288000.0,200.0,50.0,1.0,1|524288000,82013644800.0,524288000.0,128000.0,200000.0,
21,19016252970.0,0,45,2,1151802900.0,1048576000.0,100.0,1048576000.0,23846400000.0,123000000.0,615000000.0,441600.0,1048576000.0,200.0,50.0,1.0,1|1048576000,139596912000.0,1048576000.0,160000.0,250000.0,
22,44668208570.0,0,45,2,2157611900.0,2097152000.0,100.0,2097152000.0,41472000000.0,260000000.0,1300000000.0,768000.0,2097152000.0,200.0,50.0,1.0,1|2097152000,261911059200.0,2097152000.0,192000.0,300000.0,
23,96600723570.0,0,45,2,3854313200.0,3854313200.0,100.0,3854313200.0,69120000000.0,548000000.0,2740000000.0,1280000.0,3854313200.0,200.0,50.0,1.0,1|3854313200,499681843200.0,3854313200.0,224000.0,350000.0,
24,207258013570.0,0,45,2,6734862200.0,6734862200.0,100.0,6734862200.0,125798400000.0,1154000000.0,5770000000.0,2329600.0,6734862200.0,200.0,50.0,1.0,1|6734862200,1024617081600.0,6734862200.0,256000.0,400000.0,
25,439092671670.0,0,45,2,15914044300.0,15914044300.0,100.0,15914044300.0,279936000000.0,2420000000.0,12100000000.0,5184000.0,15914044300.0,200.0,50.0,1.0,1|15914044300,2536870464000.0,15914044300.0,320000.0,500000.0,
26,908071251570.0,0,45,2,26483702000.0,26483702000.0,100.0,26483702000.0,483840000000.0,5080000000.0,25400000000.0,8960000.0,26483702000.0,200.0,50.0,1.0,1|26483702000,4390294464000.0,26483702000.0,384000.0,600000.0,
27,1997486795970.0,0,45,2,52118654500.0,52118654500.0,100.0,52118654500.0,902016000000.0,10620000000.0,53100000000.0,16704000.0,52118654500.0,200.0,50.0,1.0,1|52118654500,8194449024000.0,52118654500.0,448000.0,700000.0,
28,4197659047670.0,0,45,2,100906293800.0,100906293800.0,100.0,100906293800.0,1658880000000.0,22000000000.0,110000000000.0,30720000.0,100906293800.0,200.0,50.0,1.0,1|100906293800,15086874816000.0,100906293800.0,512000.0,800000.0,
29,8640728749770.0,0,45,2,188161926200.0,188161926200.0,100.0,188161926200.0,3214080000000.0,46000000000.0,230000000000.0,59520000.0,188161926200.0,200.0,50.0,1.0,1|188161926200,29260951488000.0,188161926200.0,576000.0,900000.0,
30,17612392932170.0,0,45,2,339266433600.0,339266433600.0,100.0,339266433600.0,5529600000000.0,95600000000.0,478000000000.0,102400000.0,339266433600.0,300.0,50.0,1.0,1|339266433600,50390020800000.0,339266433600.0,640000.0,1000000.0,
31,35726797851670.0,0,45,2,607815451400.0,607815451400.0,100.0,607815451400.0,10264320000000.0,197800000000.0,989000000000.0,316800000.0,607815451400.0,300.0,50.0,1.0,1|607815451400,93621220992000.0,607815451400.0,768000.0,1200000.0,
32,72298222878970.0,0,45,2,1161927033100.0,1161927033100.0,100.0,1161927033100.0,18800640000000.0,408000000000.0,2040000000000.0,580266667.0,1161927033100.0,300.0,50.0,1.0,1|1161927033100,171627385536000.0,1161927033100.0,896000.0,1400000.0,
33,146126925945470.0,0,45,2,2255615814300.0,2255615814300.0,100.0,2255615814300.0,36288000000000.0,840000000000.0,4200000000000.0,1120000000.0,2255615814300.0,300.0,50.0,1.0,1|2255615814300,331531958016000.0,2255615814300.0,1024000.0,1600000.0,
34,295156374986670.0,0,45,2,3887917107300.0,3887917107300.0,100.0,3887917107300.0,62208000000000.0,1730000000000.0,8650000000000.0,1920000000.0,3887917107300.0,300.0,50.0,1.0,1|3887917107300,568770947136000.0,3887917107300.0,1152000.0,1800000.0,
35,641016002183770.0,0,45,2,7706705595600.0,7706705595600.0,100.0,7706705595600.0,115084800000000.0,3540000000000.0,17700000000000.0,3552000000.0,7706705595600.0,300.0,50.0,1.0,1|7706705595600,1052979537024000.0,7706705595600.0,1280000.0,2000000.0,
36,1338224840729670.0,0,45,2,14072780871100.0,14072780871100.0,100.0,14072780871100.0,210124800000000.0,7240000000000.0,36200000000000.0,6485333333.0,14072780871100.0,300.0,50.0,1.0,1|14072780871100,1923860210688000.0,14072780871100.0,1472000.0,2300000.0,
37,2743626372742170.0,0,45,2,27078120999000.0,27078120999000.0,100.0,27078120999000.0,404352000000000.0,14780000000000.0,73900000000000.0,12480000000.0,27078120999000.0,300.0,50.0,1.0,1|27078120999000,3704544000000000.0,27078120999000.0,1664000.0,2600000.0,
38,5576400744860270.0,0,45,2,46309137645800.0,46309137645800.0,100.0,46309137645800.0,691200000000000.0,30000000000000.0,150000000000000.0,21333333333.0,46309137645800.0,300.0,50.0,1.0,1|46309137645800,6336416841984000.0,46309137645800.0,1856000.0,2900000.0,
39,1.128589837271357e+16,0,45,2,85451721091500.0,85451721091500.0,100.0,85451721091500.0,1275264000000000.0,61000000000000.0,305000000000000.0,39360000000.0,85451721091500.0,300.0,50.0,1.0,1|85451721091500,1.1697468631488e+16,85451721091500.0,1920000.0,3000000.0,
40,2.305050021304317e+16,0,45,2,163845874721700.0,163845874721700.0,100.0,163845874721700.0,2322432000000000.0,123600000000000.0,618000000000000.0,71680000000.0,163845874721700.0,400.0,50.0,1.0,1|163845874721700,2.1314465684352e+16,163845874721700.0,1984000.0,3100000.0,
41,4.675552879071557e+16,0,45,2,313726288338900.0,313726288338900.0,100.0,313726288338900.0,4458240000000000.0,250000000000000.0,1250000000000000.0,206400000000.0,313726288338900.0,400.0,50.0,1.0,1|313726288338900,4.0937684210496e+16,313726288338900.0,2048000.0,3200000.0,
42,9.451729230683296e+16,0,45,2,534158920218200.0,534158920218200.0,100.0,534158920218200.0,7603200000000000.0,502000000000000.0,2510000000000000.0,352000000000.0,534158920218200.0,400.0,50.0,1.0,1|534158920218200,6.9851242105344e+16,534158920218200.0,2112000.0,3300000.0,
43,1.9074428199198496e+17,0,45,2,981532333441300.0,981532333441300.0,100.0,981532333441300.0,1.39968e+16,1012000000000000.0,5060000000000000.0,648000000000.0,981532333441300.0,400.0,50.0,1.0,1|981532333441300,1.2865141894752e+17,981532333441300.0,2176000.0,3400000.0,
44,4.1344110983742694e+17,0,45,2,1780945813096900.0,1780945813096900.0,100.0,1780945813096900.0,2.543616e+16,2020000000000000.0,1.01e+16,1177600000000.0,1780945813096900.0,400.0,50.0,1.0,1|1780945813096900,2.33903292631488e+17,1780945813096900.0,2240000.0,3500000.0,
45,8.61648920194516e+17,0,45,2,3554077736833700.0,3554077736833700.0,100.0,3554077736833700.0,4.87296e+16,4060000000000000.0,2.03e+16,3008000000000.0,3554077736833700.0,400.0,50.0,1.0,1|3554077736833700,5.60374105262976e+17,3554077736833700.0,2304000.0,3600000.0,
46,2.1110398544765642e+18,0,45,2,6034381862976300.0,6034381862976300.0,100.0,6034381862976300.0,8.2944e+16,6900000000000000.0,3.45e+16,7680000000000.0,6034381862976300.0,400.0,50.0,1.0,1|6034381862976300,1.145074736841984e+18,6034381862976300.0,2368000.0,3700000.0,
47,5.172047643467582e+18,0,45,2,1.10579357059391e+16,1.10579357059391e+16,100.0,1.10579357059391e+16,1.524096e+17,1.27e+16,6.35e+16,14112000000000.0,1.10579357059391e+16,400.0,50.0,1.0,1|11057935705939100,2.455742652631488e+18,1.10579357059391e+16,2432000.0,3800000.0,
48,1.2671516726495578e+19,0,45,2,2.00122384667455e+16,2.00122384667455e+16,100.0,2.00122384667455e+16,2.7648e+17,2.3e+16,1.15e+17,25600000000000.0,2.00122384667455e+16,400.0,50.0,1.0,1|20012238466745500,5.0932385684208e+18,2.00122384667455e+16,2496000.0,3900000.0,
49,3.104521597991417e+19,0,45,2,3.81751541677186e+16,3.81751541677186e+16,100.0,3.81751541677186e+16,5.28768e+17,4.4e+16,2.2e+17,48960000000000.0,3.81751541677186e+16,400.0,50.0,1.0,1|38175154167718600,1.0962488842105537e+19,3.81751541677186e+16,2560000.0,4000000.0,
50,7.606077915078972e+19,0,45,2,8.04975062386394e+16,8.04975062386394e+16,100.0,8.04975062386394e+16,1.078272e+18,8.98e+16,4.49e+17,99840000000000.0,8.04975062386394e+16,500.0,50.0,2.0,1|80497506238639400,2.4847616842105537e+19,8.04975062386394e+16,2624000.0,4100000.0,
51,1.8634890891943484e+20,0,45,2,1.63440844713079e+17,1.63440844713079e+17,100.0,1.63440844713079e+17,2.198016e+18,1.83e+17,9.15e+17,203520000000000.0,1.63440844713079e+17,500.0,50.0,2.0,1|163440844713079000,5.573512421052653e+19,1.63440844713079e+17,2688000.0,4200000.0,
52,4.565548268526154e+20,0,45,2,2.76902702639723e+17,2.76902702639723e+17,100.0,2.76902702639723e+17,3.73248e+18,3.1e+17,1.55e+18,345600000000000.0,2.76902702639723e+17,500.0,50.0,2.0,1|276902702639723000,1.0328271157894752e+20,2.76902702639723e+17,2752000.0,4300000.0,
53,1.1185593257889078e+21,0,45,2,5.62071618734441e+17,5.62071618734441e+17,100.0,5.62071618734441e+17,7.6032e+18,6.32e+17,3.16e+18,704000000000000.0,5.62071618734441e+17,500.0,50.0,2.0,1|562071618734441000,2.2799580631578952e+20,5.62071618734441e+17,2816000.0,4400000.0,
54,2.7404703481828244e+21,0,45,2,1.14079822056324e+18,1.14079822056324e+18,100.0,1.14079822056324e+18,1.548288e+19,1.29e+18,6.45e+18,1433600000000000.0,1.14079822056324e+18,500.0,50.0,2.0,1|1140798220563240000,5.0014979368421065e+20,1.14079822056324e+18,2880000.0,4500000.0,
55,6.71415235304792e+21,0,45,2,2.3898101046778e+18,2.3898101046778e+18,100.0,2.3898101046778e+18,3.151872e+19,2.62e+18,1.31e+19,2918400000000000.0,2.3898101046778e+18,500.0,50.0,2.0,1|2389810104677800000,1.0912107789473702e+21,2.3898101046778e+18,2944000.0,4600000.0,
56,1.6449673264967404e+22,0,45,2,4.54385705766124e+18,4.54385705766124e+18,100.0,4.54385705766124e+18,6.01344e+19,5e+18,2.5e+19,5568000000000000.0,4.54385705766124e+18,500.0,50.0,2.0,1|4543857057661240000,2.221344e+21,4.54385705766124e+18,3008000.0,4700000.0,
57,4.030169949917014e+22,0,45,2,9.33387062797043e+18,9.33387062797043e+18,100.0,9.33387062797043e+18,1.223424e+20,1.018e+19,5.09e+19,1.1328e+16,9.33387062797043e+18,500.0,50.0,2.0,1|9333870627970430000,4.803066189473685e+21,9.33387062797043e+18,3072000.0,4800000.0,
58,9.873916377296685e+22,0,45,2,1.86081902855744e+19,1.86081902855744e+19,100.0,1.86081902855744e+19,2.48832e+20,2.06e+19,1.03e+20,2.304e+16,1.86081902855744e+19,500.0,50.0,2.0,1|18608190285574400000,1.0346349978947347e+22,1.86081902855744e+19,3136000.0,4900000.0,
59,2.419109512437688e+23,0,45,2,3.18625921614943e+19,3.18625921614943e+19,100.0,3.18625921614943e+19,4.21632e+20,3.5e+19,1.75e+20,3.904e+16,3.18625921614943e+19,500.0,50.0,2.0,1|31862592161494300000,1.8510048e+22,3.18625921614943e+19,3200000.0,5000000.0,
60,5.784332787385202e+23,0,45,2,6.53281143881884e+19,6.53281143881884e+19,100.0,6.53281143881884e+19,8.57088e+20,7.14e+19,3.57e+20,7.936e+16,6.53281143881884e+19,600.0,50.0,3.0,1|65328114388188400000,3.9617229473684235e+22,6.53281143881884e+19,3520000.0,5500000.0,
61,1.4570786931385203e+24,0,45,2,1.33838875258658e+20,1.33838875258658e+20,100.0,2.9141573862770406e+20,1.741824e+21,1.45e+20,7.25e+20,1.6128e+17,1.33838875258658e+20,600.0,50.0,3.0,1|133838875258658000000,8.053187368421031e+22,1.33838875258658e+20,3840000.0,6000000.0,
62,3.52870540673852e+24,0,45,2,2.74000187495195e+20,2.74000187495195e+20,100.0,7.057410813477041e+20,3.538944e+21,2.94e+20,1.47e+21,3.2768e+17,2.74000187495195e+20,600.0,50.0,3.0,1|274000187495195000000,1.6365857684210555e+23,2.74000187495195e+20,4160000.0,6500000.0,
63,7.97553143873852e+24,0,45,2,5.12923673502613e+20,5.12923673502613e+20,100.0,1.595106287747704e+21,6.7392e+21,5.6e+20,2.8e+21,6.24e+17,5.12923673502613e+20,600.0,50.0,3.0,1|512923673502613000000,3.117251368421049e+23,5.12923673502613e+20,4480000.0,7000000.0,
64,1.723603114753852e+25,0,45,2,1.04931269549255e+21,1.04931269549255e+21,100.0,3.4472062295077044e+21,1.368576e+22,1.14e+21,5.7e+21,1.2672e+18,1.04931269549255e+21,600.0,50.0,3.0,1|1.04931269549255E+21,6.331808842105248e+23,1.04931269549255e+21,4800000.0,7500000.0,
65,3.6253037569938523e+25,0,45,2,2.14530219526938e+21,2.14530219526938e+21,100.0,9.063259392484631e+21,2.778624e+22,2.3e+21,1.15e+22,2.5728e+18,2.14530219526938e+21,600.0,50.0,3.0,1|2.14530219526938E+21,1.285822989473685e+24,2.14530219526938e+21,5120000.0,8000000.0,
66,7.40411521395385e+25,0,45,2,3.65709647172684e+21,3.65709647172684e+21,100.0,1.8510288034884626e+22,4.70016e+22,3.9e+21,1.95e+22,4.352e+18,3.65709647172684e+21,600.0,50.0,3.0,1|3.65709647172684E+21,2.1754736842105265e+24,3.65709647172684e+21,5440000.0,8500000.0,
67,1.4981940940353851e+26,0,45,2,7.4680713212485e+21,7.4680713212485e+21,100.0,3.74548523508846e+22,9.53856e+22,7.94e+21,3.97e+22,8.832e+18,7.4680713212485e+21,600.0,50.0,3.0,1|7.4680713212485E+21,4.415818105263157e+24,7.4680713212485e+21,5760000.0,9000000.0,
68,3.024912000563385e+26,0,45,2,1.49182301878446e+22,1.49182301878446e+22,100.0,7.56228000140846e+22,1.93536e+23,1.612e+22,8.06e+22,1.792e+19,1.49182301878446e+22,600.0,50.0,4.0,1|1.49182301878446E+22,8.961377684210554e+24,1.49182301878446e+22,6400000.0,10000000.0,
69,6.382991345811385e+26,0,45,2,3.0447507448581e+22,3.0447507448581e+22,100.0,1.59574783645285e+23,3.926016e+23,3.26e+22,1.63e+23,3.6352e+19,3.0447507448581e+22,600.0,50.0,5.0,1|3.0447507448581E+22,1.8182238315789484e+25,3.0447507448581e+22,6720000.0,10500000.0,
70,1.3382223520499386e+27,0,45,2,5.82529321403168e+22,5.82529321403168e+22,100.0,4.4607411734997956e+23,7.46496e+23,6.22e+22,3.11e+23,6.912e+19,5.82529321403168e+22,700.0,50.0,5.0,1|5.82529321403168E+22,3.4578227368421043e+25,5.82529321403168e+22,7040000.0,11000000.0,
71,2.9440891745098654e+27,0,45,2,1.18779138989373e+23,1.18779138989373e+23,100.0,9.813630581699552e+23,1.513728e+24,1.26e+23,6.3e+23,1.4016e+20,1.18779138989373e+23,700.0,50.0,6.0,1|1.18779138989373E+23,7.0129515789473465e+25,1.18779138989373e+23,7360000.0,11500000.0,
72,6.476996183921705e+27,0,45,2,2.42089166637525e+23,2.42089166637525e+23,100.0,2.1589987279739014e+24,3.068928e+24,2.54e+23,1.27e+24,2.8416e+20,2.42089166637525e+23,700.0,50.0,7.0,1|2.42089166637525E+23,1.422051536842105e+26,2.42089166637525e+23,7680000.0,12000000.0,
73,1.4249391604627751e+28,0,45,2,4.03699452762116e+23,4.03699452762116e+23,100.0,4.749797201542584e+24,5.183999999999999e+24,4.32e+23,2.16e+24,4.8e+20,4.03699452762116e+23,700.0,50.0,8.0,1|4.03699452762116E+23,2.402521263157893e+26,4.03699452762116e+23,8000000.0,12500000.0,
74,3.1348661530181056e+28,0,45,2,8.22399073922802e+23,8.22399073922802e+23,100.0,1.0449553843393686e+25,1.050624e+25,8.74e+23,4.37e+24,9.728e+20,8.22399073922802e+23,700.0,50.0,9.0,1|8.22399073922802E+23,4.869913263157896e+26,8.22399073922802e+23,8320000.0,13000000.0,
75,6.896705536639833e+28,0,45,2,1.67471294513151e+24,1.67471294513151e+24,100.0,3.4483527683199164e+25,2.128896e+25,1.774e+24,8.87e+24,1.9712e+21,1.67471294513151e+24,700.0,50.0,9.0,1|1.67471294513151E+24,9.869568000000018e+26,1.67471294513151e+24,8640000.0,13500000.0,
76,1.5172752180607634e+29,0,45,2,3.40909357075575e+24,3.40909357075575e+24,100.0,7.586376090303817e+25,4.313088000000001e+25,3.58e+24,1.79e+25,3.9936e+21,3.40909357075575e+24,700.0,50.0,11.0,1|3.40909357075575E+24,1.9998618947368416e+27,3.40909357075575e+24,8960000.0,14000000.0,
77,3.33800547973368e+29,0,45,2,6.50612519160398e+24,6.50612519160398e+24,100.0,1.66900273986684e+26,8.19072e+25,6.82e+24,3.41e+25,7.584e+21,6.50612519160398e+24,700.0,50.0,13.0,1|6.50612519160398E+24,3.7983941052631597e+27,6.50612519160398e+24,9280000.0,14500000.0,
78,7.343612055414096e+29,0,45,2,1.30104791836954e+25,1.30104791836954e+25,100.0,3.671806027707048e+26,1.65888e+26,1.382e+25,6.91e+25,1.536e+22,1.30104791836954e+25,700.0,50.0,15.0,1|1.30104791836954E+25,7.694094315789447e+27,1.30104791836954e+25,9600000.0,15000000.0,
79,1.6155946521911012e+30,0,45,2,2.64650997278137e+25,2.64650997278137e+25,100.0,8.077973260955506e+26,3.359232e+26,2.78e+25,1.39e+26,3.1104e+22,2.64650997278137e+25,700.0,50.0,18.0,1|2.64650997278137E+25,1.5582800842105249e+28,2.64650997278137e+25,9600000.0,15000000.0,
80,3.554308234820423e+30,0,45,2,5.38165529069965e+25,5.38165529069965e+25,100.0,1.7771541174102114e+27,6.801408e+26,5.66e+25,2.83e+26,6.2976e+22,5.38165529069965e+25,800.0,50.0,20.0,1|5.38165529069965E+25,3.155482610526315e+28,5.38165529069965e+25,9600000.0,15000000.0,
81,7.819478116604932e+30,0,45,2,1.09402140881247e+26,1.09402140881247e+26,100.0,3.909739058302466e+27,1.3768704e+27,1.146e+26,5.73e+26,1.27488e+23,1.09402140881247e+26,800.0,50.0,30.0,1|1.09402140881247E+26,3.155482610526315e+28,3.9097390583024695e+26,9600000.0,15000000.0,
82,1.7202851856530852e+31,0,45,2,2.22335357924606e+26,2.22335357924606e+26,100.0,8.601425928265426e+27,2.7869184e+27,2.32e+26,1.16e+27,2.58048e+23,2.22335357924606e+26,800.0,50.0,50.0,1|2.22335357924606E+26,3.155482610526315e+28,8.60142592826543e+26,9600000.0,15000000.0,
83,3.784627408436788e+31,0,45,2,4.44770004591749e+26,4.44770004591749e+26,100.0,1.892313704218394e+28,5.640192e+27,4.7e+26,2.35e+27,5.2224e+23,4.44770004591749e+26,800.0,50.0,50.0,1|4.44770004591749E+26,3.155482610526315e+28,1.89231370421839e+27,9600000.0,15000000.0,
84,8.326180298560935e+31,0,45,2,8.88757527275225e+26,8.88757527275225e+26,100.0,4.163090149280468e+28,1.1280384e+28,9.4e+26,4.7e+27,1.04448e+24,8.88757527275225e+26,800.0,50.0,50.0,1|8.88757527275225E+26,3.155482610526315e+28,4.1630901492804696e+27,9600000.0,15000000.0,
85,1.831759665683406e+32,0,45,2,1.78465776716787e+27,1.78465776716787e+27,100.0,9.15879832841703e+28,2.2560768e+28,1.88e+27,9.4e+27,2.08896e+24,1.78465776716787e+27,800.0,50.0,50.0,1|1.78465776716787E+27,3.155482610526315e+28,9.15879832841703e+27,9600000.0,15000000.0,
86,4.0298712645034935e+32,0,45,2,3.58318080000546e+27,3.58318080000546e+27,100.0,2.0149356322517467e+29,4.5121536e+28,3.76e+27,1.88e+28,4.17792e+24,3.58318080000546e+27,800.0,50.0,50.0,1|3.58318080000546E+27,3.155482610526315e+28,2.01493563225175e+28,9600000.0,15000000.0,
87,8.865716781907687e+32,0,45,2,7.19328834783415e+27,7.19328834783415e+27,100.0,4.432858390953843e+29,9.0243072e+28,7.52e+27,3.76e+28,8.35584e+24,7.19328834783415e+27,800.0,50.0,50.0,1|7.19328834783415E+27,3.155482610526315e+28,4.4328583909538395e+28,9600000.0,15000000.0,
88,1.9504576920196913e+33,0,45,2,1.4235526850716e+28,1.4235526850716e+28,100.0,9.752288460098457e+29,1.80486144e+29,1.504e+28,7.52e+28,1.671168e+25,1.4235526850716e+28,800.0,50.0,50.0,1|1.4235526850716E+28,3.155482610526315e+28,9.752288460098459e+28,9600000.0,15000000.0,
89,4.2910069224433214e+33,0,45,2,2.85769728000174e+28,2.85769728000174e+28,100.0,2.1455034612216607e+30,3.60972288e+29,3e+28,1.5e+29,3.342336e+25,2.85769728000174e+28,800.0,50.0,50.0,1|2.85769728000174E+28,3.155482610526315e+28,2.1455034612216603e+29,9600000.0,15000000.0,
90,9.440215229375308e+33,0,45,2,5.73599800109846e+28,5.73599800109846e+28,100.0,4.7201076146876544e+30,7.21944576e+29,6e+28,3e+29,6.684672e+25,5.73599800109846e+28,900.0,50.0,50.0,1|5.73599800109846E+28,3.155482610526315e+28,4.72010761468765e+29,9600000.0,15000000.0,
91,2.076847350462568e+34,0,45,2,1.15120891848687e+29,1.15120891848687e+29,100.0,1.038423675231284e+31,1.443889152e+30,1.202e+29,6.01e+29,1.3369344e+26,1.15120891848687e+29,900.0,50.0,50.0,1|1.15120891848687E+29,3.155482610526315e+28,1.03842367523128e+30,9600000.0,15000000.0,
92,4.56906417101765e+34,0,45,2,2.31022264320056e+29,2.31022264320056e+29,100.0,2.2845320855088246e+31,2.887778304e+30,2.4e+29,1.2e+30,2.6738688e+26,2.31022264320056e+29,900.0,50.0,50.0,1|2.31022264320056E+29,3.155482610526315e+28,2.2845320855088202e+30,9600000.0,15000000.0,
93,1.005194117623883e+35,0,45,2,4.57544094919563e+29,4.57544094919563e+29,100.0,5.025970588119415e+31,5.775556608e+30,4.8e+29,2.4e+30,5.3477376e+26,4.57544094919563e+29,900.0,50.0,50.0,1|4.57544094919563E+29,3.155482610526315e+28,5.0259705881194195e+30,9600000.0,15000000.0,
94,2.2114270587725426e+35,0,45,2,9.18165409477045e+29,9.18165409477045e+29,100.0,1.1057135293862713e+32,1.1551113216e+31,9.62e+29,4.81e+30,1.06954752e+27,9.18165409477045e+29,900.0,50.0,50.0,1|9.18165409477045E+29,3.155482610526315e+28,1.10571352938627e+31,9600000.0,15000000.0,
95,4.8651395292995945e+35,0,45,2,1.84232944964069e+30,1.84232944964069e+30,100.0,2.4325697646497973e+32,2.3102226432e+31,1.924e+30,9.62e+30,2.13909504e+27,1.84232944964069e+30,900.0,50.0,50.0,1|1.84232944964069E+30,3.155482610526315e+28,2.4325697646498e+31,9600000.0,15000000.0,
96,1.0703306964459108e+36,0,45,2,3.69635622912027e+30,3.69635622912027e+30,100.0,5.351653482229554e+32,4.6204452864e+31,3.84e+30,1.92e+31,4.27819008e+27,3.69635622912027e+30,900.0,50.0,50.0,1|3.69635622912027E+30,3.155482610526315e+28,5.35165348222955e+31,9600000.0,15000000.0,
97,2.354727532181004e+36,0,45,2,7.3927124582404e+30,7.3927124582404e+30,100.0,1.1773637660905021e+33,9.2408905728e+31,7.7e+30,3.85e+31,8.55638016e+27,7.3927124582404e+30,900.0,50.0,50.0,1|7.3927124582404E+30,3.155482610526315e+28,1.1773637660905e+32,9600000.0,15000000.0,
98,5.1804005707982093e+36,0,45,2,1.47854249164806e+31,1.47854249164806e+31,100.0,2.5902002853991046e+33,1.84817811456e+32,1.54e+31,7.7e+31,1.711276032e+28,1.47854249164806e+31,900.0,50.0,50.0,1|1.47854249164806E+31,3.155482610526315e+28,2.5902002853991e+32,9600000.0,15000000.0,
