id,hero_id,line_file_name,line_key,unlock_star,order,platform,skin_id
int,int,string,string,int,int,string,int
11406,,hero_skill,hero_voice_pack_203206,1,4,G123|g123,2032
11407,,hero_welcome,hero_voice_pack_203207,1,2,G123|g123,2032
11501,,1,hero_voice_pack_203301,2,5,G123|g123,2033
11502,,2,hero_voice_pack_203302,3,6,G123|g123,2033
11503,,3,hero_voice_pack_203303,4,7,G123|g123,2033
11504,,hero_get,hero_voice_pack_203304,1,1,G123|g123,2033
11505,,hero_lvup,hero_voice_pack_203305,1,3,G123|g123,2033
11506,,hero_skill,hero_voice_pack_203306,1,4,G123|g123,2033
11507,,hero_welcome,hero_voice_pack_203307,1,2,G123|g123,2033
11601,,1,hero_voice_pack_203401,2,5,G123|g123,2040
11602,,2,hero_voice_pack_203402,3,6,G123|g123,2040
11603,,3,hero_voice_pack_203403,4,7,G123|g123,2040
11604,,hero_get,hero_voice_pack_203404,1,1,G123|g123,2040
11605,,hero_lvup,hero_voice_pack_203405,1,3,G123|g123,2040
11606,,hero_skill,hero_voice_pack_203406,1,4,G123|g123,2040
11607,,hero_welcome,hero_voice_pack_203407,1,2,G123|g123,2040
11701,,1,hero_voice_pack_203501,2,5,G123|g123,2041
11702,,2,hero_voice_pack_203502,3,6,G123|g123,2041
11703,,3,hero_voice_pack_203503,4,7,G123|g123,2041
11704,,hero_get,hero_voice_pack_203504,1,1,G123|g123,2041
11705,,hero_lvup,hero_voice_pack_203505,1,3,G123|g123,2041
11706,,hero_skill,hero_voice_pack_203506,1,4,G123|g123,2041
11707,,hero_welcome,hero_voice_pack_203507,1,2,G123|g123,2041
11708,101,1,hero_voice_pack_1011,2,5,G123|g123,
11709,101,2,hero_voice_pack_1012,3,6,G123|g123,
11710,101,3,hero_voice_pack_1013,4,7,G123|g123,
11711,101,hero_get,hero_voice_pack_1014,1,1,G123|g123,
11712,101,hero_lvup,hero_voice_pack_1015,1,3,G123|g123,
11713,101,hero_skill,hero_voice_pack_1016,1,4,G123|g123,
11714,101,hero_welcome,hero_voice_pack_1017,1,2,G123|g123,
11715,103,1,hero_voice_pack_1031,2,5,G123|g123,
11716,103,2,hero_voice_pack_1032,3,6,G123|g123,
11717,103,3,hero_voice_pack_1033,4,7,G123|g123,
11718,103,hero_get,hero_voice_pack_1034,1,1,G123|g123,
11719,103,hero_lvup,hero_voice_pack_1035,1,8,G123|g123,
11720,103,hero_skill,hero_voice_pack_1036,1,9,G123|g123,
11721,103,hero_welcome1,hero_voice_pack_1037,1,2,G123|g123,
11722,103,hero_welcome2,hero_voice_pack_1038,1,3,G123|g123,
11723,103,hero_welcome3,hero_voice_pack_1039,1,4,G123|g123,
11724,104,1,hero_voice_pack_1041,2,5,G123|g123,
11725,104,2,hero_voice_pack_1042,3,6,G123|g123,
11726,104,3,hero_voice_pack_1043,4,7,G123|g123,
11727,104,hero_get,hero_voice_pack_1044,1,1,G123|g123,
11728,104,hero_lvup,hero_voice_pack_1045,1,3,G123|g123,
11729,104,hero_skill,hero_voice_pack_1046,1,4,G123|g123,
11730,104,hero_welcome,hero_voice_pack_1047,1,2,G123|g123,
11731,105,1,hero_voice_pack_1051,2,5,G123|g123,
11732,105,2,hero_voice_pack_1052,3,6,G123|g123,
11733,105,3,hero_voice_pack_1053,4,7,G123|g123,
11734,105,hero_get,hero_voice_pack_1054,1,1,G123|g123,
11735,105,hero_lvup,hero_voice_pack_1055,1,8,G123|g123,
11736,105,hero_skill,hero_voice_pack_1056,1,9,G123|g123,
11737,105,hero_welcome1,hero_voice_pack_1057,1,2,G123|g123,
11738,105,hero_welcome2,hero_voice_pack_1058,1,3,G123|g123,
11739,105,hero_welcome3,hero_voice_pack_1059,1,4,G123|g123,
11740,106,1,hero_voice_pack_1061,2,5,G123|g123,
11741,106,2,hero_voice_pack_1062,3,6,G123|g123,
11742,106,3,hero_voice_pack_1063,4,7,G123|g123,
11743,106,hero_get,hero_voice_pack_1064,1,1,G123|g123,
11744,106,hero_lvup,hero_voice_pack_1065,1,8,G123|g123,
11745,106,hero_skill,hero_voice_pack_1066,1,9,G123|g123,
11746,106,hero_welcome1,hero_voice_pack_1067,1,2,G123|g123,
11747,106,hero_welcome2,hero_voice_pack_1068,1,3,G123|g123,
11748,106,hero_welcome3,hero_voice_pack_1069,1,4,G123|g123,
11749,107,1,hero_voice_pack_1071,2,5,G123|g123,
11750,107,2,hero_voice_pack_1072,3,6,G123|g123,
11751,107,3,hero_voice_pack_1073,4,7,G123|g123,
11752,107,hero_get,hero_voice_pack_1074,1,1,G123|g123,
11753,107,hero_lvup,hero_voice_pack_1075,1,8,G123|g123,
11754,107,hero_skill,hero_voice_pack_1076,1,9,G123|g123,
11755,107,hero_welcome1,hero_voice_pack_1077,1,2,G123|g123,
11756,107,hero_welcome2,hero_voice_pack_1078,1,3,G123|g123,
11757,107,hero_welcome3,hero_voice_pack_1079,1,4,G123|g123,
11758,108,1,hero_voice_pack_1081,2,5,G123|g123,
11759,108,2,hero_voice_pack_1082,3,6,G123|g123,
11760,108,3,hero_voice_pack_1083,4,7,G123|g123,
11761,108,hero_get,hero_voice_pack_1084,1,1,G123|g123,
11762,108,hero_lvup,hero_voice_pack_1085,1,8,G123|g123,
11763,108,hero_skill,hero_voice_pack_1086,1,9,G123|g123,
11764,108,hero_welcome1,hero_voice_pack_1087,1,2,G123|g123,
11765,108,hero_welcome2,hero_voice_pack_1088,1,3,G123|g123,
11766,108,hero_welcome3,hero_voice_pack_1089,1,4,G123|g123,
11767,109,1,hero_voice_pack_1091,2,5,G123|g123,
11768,109,2,hero_voice_pack_1092,3,6,G123|g123,
11769,109,3,hero_voice_pack_1093,4,7,G123|g123,
11770,109,hero_get,hero_voice_pack_1094,1,1,G123|g123,
11771,109,hero_lvup,hero_voice_pack_1095,1,8,G123|g123,
11772,109,hero_skill,hero_voice_pack_1096,1,9,G123|g123,
11773,109,hero_welcome1,hero_voice_pack_1097,1,2,G123|g123,
11774,109,hero_welcome2,hero_voice_pack_1098,1,3,G123|g123,
11775,109,hero_welcome3,hero_voice_pack_1099,1,4,G123|g123,
11776,110,1,hero_voice_pack_1101,2,5,G123|g123,
11777,110,2,hero_voice_pack_1102,3,6,G123|g123,
11778,110,3,hero_voice_pack_1103,4,7,G123|g123,
11779,110,hero_get,hero_voice_pack_1104,1,1,G123|g123,
11780,110,hero_lvup,hero_voice_pack_1105,1,8,G123|g123,
11781,110,hero_skill,hero_voice_pack_1106,1,9,G123|g123,
11782,110,hero_welcome1,hero_voice_pack_1107,1,2,G123|g123,
11783,110,hero_welcome2,hero_voice_pack_1108,1,3,G123|g123,
11784,110,hero_welcome3,hero_voice_pack_1109,1,4,G123|g123,
11785,112,1,hero_voice_pack_1121,2,5,G123|g123,
11786,112,2,hero_voice_pack_1122,3,6,G123|g123,
11787,112,3,hero_voice_pack_1123,4,7,G123|g123,
11788,112,hero_get,hero_voice_pack_1124,1,1,G123|g123,
11789,112,hero_lvup,hero_voice_pack_1125,1,8,G123|g123,
11790,112,hero_skill,hero_voice_pack_1126,1,9,G123|g123,
11791,112,hero_welcome1,hero_voice_pack_1127,1,2,G123|g123,
11792,112,hero_welcome2,hero_voice_pack_1128,1,3,G123|g123,
11793,112,hero_welcome3,hero_voice_pack_1129,1,4,G123|g123,
11794,113,1,hero_voice_pack_1131,2,5,G123|g123,
11795,113,2,hero_voice_pack_1132,3,6,G123|g123,
11796,113,3,hero_voice_pack_1133,4,7,G123|g123,
11797,113,hero_get,hero_voice_pack_1134,1,1,G123|g123,
11798,113,hero_lvup,hero_voice_pack_1135,1,8,G123|g123,
11799,113,hero_skill,hero_voice_pack_1136,1,9,G123|g123,
11800,113,hero_welcome1,hero_voice_pack_1137,1,2,G123|g123,
11801,113,hero_welcome2,hero_voice_pack_1138,1,3,G123|g123,
11802,113,hero_welcome3,hero_voice_pack_1139,1,4,G123|g123,
11803,201,1,hero_voice_pack_2011,2,3,G123|g123,
11804,201,2,hero_voice_pack_2012,3,4,G123|g123,
11805,201,3,hero_voice_pack_2013,4,5,G123|g123,
11806,201,hero_get,hero_voice_pack_2014,1,1,G123|g123,
11807,201,hero_lvup,hero_voice_pack_2015,1,6,G123|g123,
11808,201,hero_welcome,hero_voice_pack_2016,1,2,G123|g123,
11809,202,1,hero_voice_pack_2021,2,5,G123|g123,
11810,202,2,hero_voice_pack_2022,3,6,G123|g123,
11811,202,3,hero_voice_pack_2023,4,7,G123|g123,
11812,202,hero_get,hero_voice_pack_2024,1,1,G123|g123,
11813,202,hero_lvup,hero_voice_pack_2025,1,8,G123|g123,
11814,202,hero_skill,hero_voice_pack_2026,1,9,G123|g123,
11815,202,hero_welcome1,hero_voice_pack_2027,1,2,G123|g123,
11816,202,hero_welcome2,hero_voice_pack_2028,1,3,G123|g123,
11817,202,hero_welcome3,hero_voice_pack_2029,1,4,G123|g123,
11818,203,1,hero_voice_pack_2031,2,5,G123|g123,
11819,203,2,hero_voice_pack_2032,3,6,G123|g123,
11820,203,3,hero_voice_pack_2033,4,7,G123|g123,
11821,203,hero_get,hero_voice_pack_2034,1,1,G123|g123,
11822,203,hero_lvup,hero_voice_pack_2035,1,8,G123|g123,
11823,203,hero_skill,hero_voice_pack_2036,1,9,G123|g123,
11824,203,hero_welcome1,hero_voice_pack_2037,1,2,G123|g123,
11825,203,hero_welcome2,hero_voice_pack_2038,1,3,G123|g123,
11826,203,hero_welcome3,hero_voice_pack_2039,1,4,G123|g123,
11827,204,1,hero_voice_pack_2041,2,5,G123|g123,
11828,204,2,hero_voice_pack_2042,3,6,G123|g123,
11829,204,3,hero_voice_pack_2043,4,7,G123|g123,
11830,204,hero_get,hero_voice_pack_2044,1,1,G123|g123,
11831,204,hero_lvup,hero_voice_pack_2045,1,8,G123|g123,
11832,204,hero_skill,hero_voice_pack_2046,1,9,G123|g123,
11833,204,hero_welcome1,hero_voice_pack_2047,1,2,G123|g123,
11834,204,hero_welcome2,hero_voice_pack_2048,1,3,G123|g123,
11835,204,hero_welcome3,hero_voice_pack_2049,1,4,G123|g123,
11836,205,1,hero_voice_pack_2051,2,5,G123|g123,
11837,205,2,hero_voice_pack_2052,3,6,G123|g123,
11838,205,3,hero_voice_pack_2053,4,7,G123|g123,
11839,205,hero_get,hero_voice_pack_2054,1,1,G123|g123,
11840,205,hero_lvup,hero_voice_pack_2055,1,8,G123|g123,
11841,205,hero_skill,hero_voice_pack_2056,1,9,G123|g123,
11842,205,hero_welcome1,hero_voice_pack_2057,1,2,G123|g123,
11843,205,hero_welcome2,hero_voice_pack_2058,1,3,G123|g123,
11844,205,hero_welcome3,hero_voice_pack_2059,1,4,G123|g123,
11845,206,1,hero_voice_pack_2061,2,5,G123|g123,
11846,206,2,hero_voice_pack_2062,3,6,G123|g123,
11847,206,3,hero_voice_pack_2063,4,7,G123|g123,
11848,206,hero_get,hero_voice_pack_2064,1,1,G123|g123,
11849,206,hero_lvup,hero_voice_pack_2065,1,8,G123|g123,
11850,206,hero_skill,hero_voice_pack_2066,1,9,G123|g123,
11851,206,hero_welcome1,hero_voice_pack_2067,1,2,G123|g123,
11852,206,hero_welcome2,hero_voice_pack_2068,1,3,G123|g123,
11853,206,hero_welcome3,hero_voice_pack_2069,1,4,G123|g123,
11854,207,1,hero_voice_pack_2071,2,5,G123|g123,
11855,207,2,hero_voice_pack_2072,3,6,G123|g123,
11856,207,3,hero_voice_pack_2073,4,7,G123|g123,
11857,207,hero_get,hero_voice_pack_2074,1,1,G123|g123,
11858,207,hero_lvup,hero_voice_pack_2075,1,8,G123|g123,
11859,207,hero_skill,hero_voice_pack_2076,1,9,G123|g123,
11860,207,hero_welcome1,hero_voice_pack_2077,1,2,G123|g123,
11861,207,hero_welcome2,hero_voice_pack_2078,1,3,G123|g123,
11862,207,hero_welcome3,hero_voice_pack_2079,1,4,G123|g123,
11863,208,1,hero_voice_pack_2081,2,5,G123|g123,
11864,208,2,hero_voice_pack_2082,3,6,G123|g123,
11865,208,3,hero_voice_pack_2083,4,7,G123|g123,
11866,208,hero_get,hero_voice_pack_2084,1,1,G123|g123,
11867,208,hero_lvup,hero_voice_pack_2085,1,8,G123|g123,
11868,208,hero_skill,hero_voice_pack_2086,1,9,G123|g123,
11869,208,hero_welcome1,hero_voice_pack_2087,1,2,G123|g123,
11870,208,hero_welcome2,hero_voice_pack_2088,1,3,G123|g123,
11871,208,hero_welcome3,hero_voice_pack_2089,1,4,G123|g123,
11872,210,1,hero_voice_pack_2101,2,5,G123|g123,
11873,210,2,hero_voice_pack_2102,3,6,G123|g123,
11874,210,3,hero_voice_pack_2103,4,7,G123|g123,
11875,210,hero_get,hero_voice_pack_2104,1,1,G123|g123,
11876,210,hero_lvup,hero_voice_pack_2105,1,3,G123|g123,
11877,210,hero_skill,hero_voice_pack_2106,1,4,G123|g123,
11878,210,hero_welcome,hero_voice_pack_2107,1,2,G123|g123,
11879,211,1,hero_voice_pack_2111,2,5,G123|g123,
11880,211,2,hero_voice_pack_2112,3,6,G123|g123,
11881,211,3,hero_voice_pack_2113,4,7,G123|g123,
11882,211,hero_get,hero_voice_pack_2114,1,1,G123|g123,
11883,211,hero_lvup,hero_voice_pack_2115,1,8,G123|g123,
11884,211,hero_skill,hero_voice_pack_2116,1,9,G123|g123,
11885,211,hero_welcome1,hero_voice_pack_2117,1,2,G123|g123,
11886,211,hero_welcome2,hero_voice_pack_2118,1,3,G123|g123,
11887,211,hero_welcome3,hero_voice_pack_2119,1,4,G123|g123,
11888,212,1,hero_voice_pack_2121,2,5,G123|g123,
11889,212,2,hero_voice_pack_2122,3,6,G123|g123,
11890,212,3,hero_voice_pack_2123,4,7,G123|g123,
11891,212,hero_get,hero_voice_pack_2124,1,1,G123|g123,
11892,212,hero_lvup,hero_voice_pack_2125,1,8,G123|g123,
11893,212,hero_skill,hero_voice_pack_2126,1,9,G123|g123,
11894,212,hero_welcome1,hero_voice_pack_2127,1,2,G123|g123,
11895,212,hero_welcome2,hero_voice_pack_2128,1,3,G123|g123,
11896,212,hero_welcome3,hero_voice_pack_2129,1,4,G123|g123,
11897,301,1,hero_voice_pack_3011,2,5,G123|g123,
11898,301,2,hero_voice_pack_3012,3,6,G123|g123,
11899,301,3,hero_voice_pack_3013,4,7,G123|g123,
11900,301,hero_get,hero_voice_pack_3014,1,1,G123|g123,
11901,301,hero_lvup,hero_voice_pack_3015,1,3,G123|g123,
11902,301,hero_skill,hero_voice_pack_3016,1,4,G123|g123,
11903,301,hero_welcome,hero_voice_pack_3017,1,2,G123|g123,
11904,302,1,hero_voice_pack_3021,2,5,G123|g123,
11905,302,2,hero_voice_pack_3022,3,6,G123|g123,
11906,302,3,hero_voice_pack_3023,4,7,G123|g123,
11907,302,hero_get,hero_voice_pack_3024,1,1,G123|g123,
11908,302,hero_lvup,hero_voice_pack_3025,1,8,G123|g123,
11909,302,hero_skill,hero_voice_pack_3026,1,9,G123|g123,
11910,302,hero_welcome1,hero_voice_pack_3027,1,2,G123|g123,
11911,302,hero_welcome2,hero_voice_pack_3028,1,3,G123|g123,
11912,302,hero_welcome3,hero_voice_pack_3029,1,4,G123|g123,
11913,303,1,hero_voice_pack_3031,2,5,G123|g123,
11914,303,2,hero_voice_pack_3032,3,6,G123|g123,
11915,303,3,hero_voice_pack_3033,4,7,G123|g123,
11916,303,hero_get,hero_voice_pack_3034,1,1,G123|g123,
11917,303,hero_lvup,hero_voice_pack_3035,1,8,G123|g123,
11918,303,hero_skill,hero_voice_pack_3036,1,9,G123|g123,
11919,303,hero_welcome1,hero_voice_pack_3037,1,2,G123|g123,
11920,303,hero_welcome2,hero_voice_pack_3038,1,3,G123|g123,
11921,303,hero_welcome3,hero_voice_pack_3039,1,4,G123|g123,
11922,304,1,hero_voice_pack_3041,2,5,G123|g123,
11923,304,2,hero_voice_pack_3042,3,6,G123|g123,
11924,304,3,hero_voice_pack_3043,4,7,G123|g123,
11925,304,hero_get,hero_voice_pack_3044,1,1,G123|g123,
11926,304,hero_lvup,hero_voice_pack_3045,1,8,G123|g123,
11927,304,hero_skill,hero_voice_pack_3046,1,9,G123|g123,
11928,304,hero_welcome1,hero_voice_pack_3047,1,2,G123|g123,
11929,304,hero_welcome2,hero_voice_pack_3048,1,3,G123|g123,
11930,304,hero_welcome3,hero_voice_pack_3049,1,4,G123|g123,
11931,305,1,hero_voice_pack_3051,2,5,G123|g123,
11932,305,2,hero_voice_pack_3052,3,6,G123|g123,
11933,305,3,hero_voice_pack_3053,4,7,G123|g123,
11934,305,hero_get,hero_voice_pack_3054,1,1,G123|g123,
11935,305,hero_lvup,hero_voice_pack_3055,1,8,G123|g123,
11936,305,hero_skill,hero_voice_pack_3056,1,9,G123|g123,
11937,305,hero_welcome1,hero_voice_pack_3057,1,2,G123|g123,
11938,305,hero_welcome2,hero_voice_pack_3058,1,3,G123|g123,
11939,305,hero_welcome3,hero_voice_pack_3059,1,4,G123|g123,
11940,306,1,hero_voice_pack_3061,2,5,G123|g123,
11941,306,2,hero_voice_pack_3062,3,6,G123|g123,
11942,306,3,hero_voice_pack_3063,4,7,G123|g123,
11943,306,hero_get,hero_voice_pack_3064,1,1,G123|g123,
11944,306,hero_lvup,hero_voice_pack_3065,1,8,G123|g123,
11945,306,hero_skill,hero_voice_pack_3066,1,9,G123|g123,
11946,306,hero_welcome1,hero_voice_pack_3067,1,2,G123|g123,
11947,306,hero_welcome2,hero_voice_pack_3068,1,3,G123|g123,
11948,306,hero_welcome3,hero_voice_pack_3069,1,4,G123|g123,
11949,307,1,hero_voice_pack_3071,2,5,G123|g123,
11950,307,2,hero_voice_pack_3072,3,6,G123|g123,
11951,307,3,hero_voice_pack_3073,4,7,G123|g123,
11952,307,hero_get,hero_voice_pack_3074,1,1,G123|g123,
11953,307,hero_lvup,hero_voice_pack_3075,1,8,G123|g123,
11954,307,hero_skill,hero_voice_pack_3076,1,9,G123|g123,
11955,307,hero_welcome1,hero_voice_pack_3077,1,2,G123|g123,
11956,307,hero_welcome2,hero_voice_pack_3078,1,3,G123|g123,
11957,307,hero_welcome3,hero_voice_pack_3079,1,4,G123|g123,
11958,308,1,hero_voice_pack_3081,2,5,G123|g123,
11959,308,2,hero_voice_pack_3082,3,6,G123|g123,
11960,308,3,hero_voice_pack_3083,4,7,G123|g123,
11961,308,hero_get,hero_voice_pack_3084,1,1,G123|g123,
11962,308,hero_lvup,hero_voice_pack_3085,1,3,G123|g123,
11963,308,hero_skill,hero_voice_pack_3086,1,4,G123|g123,
11964,308,hero_welcome,hero_voice_pack_3087,1,2,G123|g123,
11967,309,1,hero_voice_pack_3091,2,5,G123|g123,
11968,309,2,hero_voice_pack_3092,3,6,G123|g123,
11969,309,3,hero_voice_pack_3093,4,7,G123|g123,
11970,309,hero_get,hero_voice_pack_3094,1,1,G123|g123,
11971,309,hero_lvup,hero_voice_pack_3095,1,8,G123|g123,
11972,309,hero_skill,hero_voice_pack_3096,1,9,G123|g123,
11973,309,hero_welcome1,hero_voice_pack_3097,1,2,G123|g123,
11974,309,hero_welcome2,hero_voice_pack_3098,1,3,G123|g123,
11975,309,hero_welcome3,hero_voice_pack_3099,1,4,G123|g123,
11976,310,1,hero_voice_pack_3101,2,5,G123|g123,
11977,310,2,hero_voice_pack_3102,3,6,G123|g123,
11978,310,3,hero_voice_pack_3103,4,7,G123|g123,
11979,310,hero_get,hero_voice_pack_3104,1,1,G123|g123,
11980,310,hero_lvup,hero_voice_pack_3105,1,8,G123|g123,
11981,310,hero_skill,hero_voice_pack_3106,1,9,G123|g123,
11982,310,hero_welcome1,hero_voice_pack_3107,1,2,G123|g123,
11983,310,hero_welcome2,hero_voice_pack_3108,1,3,G123|g123,
11984,310,hero_welcome3,hero_voice_pack_3109,1,4,G123|g123,
11985,1209,1,hero_voice_pack_12091,2,5,G123|g123,
11986,1209,2,hero_voice_pack_12092,3,6,G123|g123,
11987,1209,3,hero_voice_pack_12093,4,7,G123|g123,
11988,1209,hero_get,hero_voice_pack_12094,1,1,G123|g123,
11989,1209,hero_lvup,hero_voice_pack_12095,1,8,G123|g123,
11990,1209,hero_skill,hero_voice_pack_12096,1,9,G123|g123,
11991,1209,hero_welcome1,hero_voice_pack_12097,1,2,G123|g123,
11992,1209,hero_welcome2,hero_voice_pack_12098,1,3,G123|g123,
11993,1209,hero_welcome3,hero_voice_pack_12099,1,4,G123|g123,
11994,,1,hero_voice_pack_203601,2,5,G123|g123,2048
11995,,2,hero_voice_pack_203602,3,6,G123|g123,2048
11996,,3,hero_voice_pack_203603,4,7,G123|g123,2048
11997,,hero_get,hero_voice_pack_203604,1,1,G123|g123,2048
11998,,hero_lvup,hero_voice_pack_203605,1,3,G123|g123,2048
11999,,hero_skill,hero_voice_pack_203606,1,4,G123|g123,2048
12000,,hero_welcome,hero_voice_pack_203607,1,2,G123|g123,2048
12001,,1,hero_voice_pack_203701,2,5,G123|g123,2049
12002,,2,hero_voice_pack_203702,3,6,G123|g123,2049
12003,,3,hero_voice_pack_203703,4,7,G123|g123,2049
12004,,hero_get,hero_voice_pack_203704,1,1,G123|g123,2049
12005,,hero_lvup,hero_voice_pack_203705,1,3,G123|g123,2049
12006,,hero_skill,hero_voice_pack_203706,1,4,G123|g123,2049
12007,,hero_welcome,hero_voice_pack_203707,1,2,G123|g123,2049
12008,,1,hero_voice_pack_205801,2,5,G123|g123,2058
12009,,2,hero_voice_pack_205802,3,6,G123|g123,2058
12010,,3,hero_voice_pack_205803,4,7,G123|g123,2058
12011,,hero_get,hero_voice_pack_205804,1,1,G123|g123,2058
12012,,hero_lvup,hero_voice_pack_205805,1,3,G123|g123,2058
12013,,hero_skill,hero_voice_pack_205806,1,4,G123|g123,2058
12014,,hero_welcome,hero_voice_pack_205807,1,2,G123|g123,2058
12015,,1,hero_voice_pack_205901,2,5,G123|g123,2059
12016,,2,hero_voice_pack_205902,3,6,G123|g123,2059
12017,,3,hero_voice_pack_205903,4,7,G123|g123,2059
12018,,hero_get,hero_voice_pack_205904,1,1,G123|g123,2059
12019,,hero_lvup,hero_voice_pack_205905,1,3,G123|g123,2059
12020,,hero_skill,hero_voice_pack_205906,1,4,G123|g123,2059
12021,,hero_welcome,hero_voice_pack_205907,1,2,G123|g123,2059
12022,,1,hero_voice_pack_206201,2,5,G123|g123,2062
12023,,2,hero_voice_pack_206202,3,6,G123|g123,2062
12024,,3,hero_voice_pack_206203,4,7,G123|g123,2062
